ini,end,wsize,mid_win,id
12475001,12495001,20000,12485001,833
12490001,12510001,20000,12500001,834
12505001,12525001,20000,12515001,835
12520001,12540001,20000,12530001,836
12535001,12555001,20000,12545001,837
12550001,12570001,20000,12560001,838
12565001,12585001,20000,12575001,839
12580001,12600001,20000,12590001,840
12595001,12615001,20000,12605001,841
12610001,12630001,20000,12620001,842
12625001,12645001,20000,12635001,843
12640001,12660001,20000,12650001,844
12655001,12675001,20000,12665001,845
12670001,12690001,20000,12680001,846
12685001,12705001,20000,12695001,847
12700001,12720001,20000,12710001,848
12715001,12735001,20000,12725001,849
12730001,12750001,20000,12740001,850
12745001,12765001,20000,12755001,851
12760001,12780001,20000,12770001,852
12775001,12795001,20000,12785001,853
12790001,12810001,20000,12800001,854
12805001,12825001,20000,12815001,855
12820001,12840001,20000,12830001,856
12835001,12855001,20000,12845001,857
12850001,12870001,20000,12860001,858
12865001,12885001,20000,12875001,859
12880001,12900001,20000,12890001,860
12895001,12915001,20000,12905001,861
12910001,12930001,20000,12920001,862
12925001,12945001,20000,12935001,863
12940001,12960001,20000,12950001,864
12955001,12975001,20000,12965001,865
12970001,12990001,20000,12980001,866
12985001,13005001,20000,12995001,867
13000001,13020001,20000,13010001,868
13015001,13035001,20000,13025001,869
13030001,13050001,20000,13040001,870
13045001,13065001,20000,13055001,871
13060001,13080001,20000,13070001,872
13075001,13095001,20000,13085001,873
13090001,13110001,20000,13100001,874
13105001,13125001,20000,13115001,875
13120001,13140001,20000,13130001,876
13135001,13155001,20000,13145001,877
13150001,13170001,20000,13160001,878
13165001,13185001,20000,13175001,879
13180001,13200001,20000,13190001,880
13195001,13215001,20000,13205001,881
13210001,13230001,20000,13220001,882
13225001,13245001,20000,13235001,883
13240001,13260001,20000,13250001,884
13255001,13275001,20000,13265001,885
13270001,13290001,20000,13280001,886
13285001,13305001,20000,13295001,887
13300001,13320001,20000,13310001,888
13315001,13335001,20000,13325001,889
13330001,13350001,20000,13340001,890
13345001,13365001,20000,13355001,891
13360001,13380001,20000,13370001,892
13375001,13395001,20000,13385001,893
13390001,13410001,20000,13400001,894
13405001,13425001,20000,13415001,895
13420001,13440001,20000,13430001,896
13435001,13455001,20000,13445001,897
13450001,13470001,20000,13460001,898
13465001,13485001,20000,13475001,899
13480001,13500001,20000,13490001,900
13495001,13515001,20000,13505001,901
13510001,13530001,20000,13520001,902
13525001,13545001,20000,13535001,903
13540001,13560001,20000,13550001,904
13555001,13575001,20000,13565001,905
13570001,13590001,20000,13580001,906
13585001,13605001,20000,13595001,907
13600001,13620001,20000,13610001,908
13615001,13635001,20000,13625001,909
13630001,13650001,20000,13640001,910
13645001,13665001,20000,13655001,911
13660001,13680001,20000,13670001,912
13675001,13695001,20000,13685001,913
13690001,13710001,20000,13700001,914
13705001,13725001,20000,13715001,915
13720001,13740001,20000,13730001,916
13735001,13755001,20000,13745001,917
13750001,13770001,20000,13760001,918
13765001,13785001,20000,13775001,919
13780001,13800001,20000,13790001,920
13795001,13815001,20000,13805001,921
13810001,13830001,20000,13820001,922
13825001,13845001,20000,13835001,923
13840001,13860001,20000,13850001,924
13855001,13875001,20000,13865001,925
13870001,13890001,20000,13880001,926
13885001,13905001,20000,13895001,927
13900001,13920001,20000,13910001,928
13915001,13935001,20000,13925001,929
13930001,13950001,20000,13940001,930
13945001,13965001,20000,13955001,931
13960001,13980001,20000,13970001,932
13975001,13995001,20000,13985001,933
13990001,14010001,20000,14000001,934
14005001,14025001,20000,14015001,935
14020001,14040001,20000,14030001,936
14035001,14055001,20000,14045001,937
14050001,14070001,20000,14060001,938
14065001,14085001,20000,14075001,939
14080001,14100001,20000,14090001,940
14095001,14115001,20000,14105001,941
14110001,14130001,20000,14120001,942
14125001,14145001,20000,14135001,943
14140001,14160001,20000,14150001,944
14155001,14175001,20000,14165001,945
14170001,14190001,20000,14180001,946
14185001,14205001,20000,14195001,947
14200001,14220001,20000,14210001,948
14215001,14235001,20000,14225001,949
14230001,14250001,20000,14240001,950
14245001,14265001,20000,14255001,951
14260001,14280001,20000,14270001,952
14275001,14295001,20000,14285001,953
14290001,14310001,20000,14300001,954
14305001,14325001,20000,14315001,955
14320001,14340001,20000,14330001,956
14335001,14355001,20000,14345001,957
14350001,14370001,20000,14360001,958
14365001,14385001,20000,14375001,959
14380001,14400001,20000,14390001,960
14395001,14415001,20000,14405001,961
14410001,14430001,20000,14420001,962
14425001,14445001,20000,14435001,963
14440001,14460001,20000,14450001,964
14455001,14475001,20000,14465001,965
14470001,14490001,20000,14480001,966
14485001,14505001,20000,14495001,967
14500001,14520001,20000,14510001,968
14515001,14535001,20000,14525001,969
14530001,14550001,20000,14540001,970
14545001,14565001,20000,14555001,971
14560001,14580001,20000,14570001,972
14575001,14595001,20000,14585001,973
14590001,14610001,20000,14600001,974
14605001,14625001,20000,14615001,975
14620001,14640001,20000,14630001,976
14635001,14655001,20000,14645001,977
14650001,14670001,20000,14660001,978
14665001,14685001,20000,14675001,979
14680001,14700001,20000,14690001,980
14695001,14715001,20000,14705001,981
14710001,14730001,20000,14720001,982
14725001,14745001,20000,14735001,983
14740001,14760001,20000,14750001,984
14755001,14775001,20000,14765001,985
14770001,14790001,20000,14780001,986
14785001,14805001,20000,14795001,987
14800001,14820001,20000,14810001,988
14815001,14835001,20000,14825001,989
14830001,14850001,20000,14840001,990
14845001,14865001,20000,14855001,991
14860001,14880001,20000,14870001,992
14875001,14895001,20000,14885001,993
14890001,14910001,20000,14900001,994
14905001,14925001,20000,14915001,995
14920001,14940001,20000,14930001,996
14935001,14955001,20000,14945001,997
14950001,14970001,20000,14960001,998
14965001,14985001,20000,14975001,999
14980001,15000001,20000,14990001,1000
14995001,15015001,20000,15005001,1001
15010001,15030001,20000,15020001,1002
15025001,15045001,20000,15035001,1003
15040001,15060001,20000,15050001,1004
15055001,15075001,20000,15065001,1005
15070001,15090001,20000,15080001,1006
15085001,15105001,20000,15095001,1007
15100001,15120001,20000,15110001,1008
15115001,15135001,20000,15125001,1009
15130001,15150001,20000,15140001,1010
15145001,15165001,20000,15155001,1011
15160001,15180001,20000,15170001,1012
15175001,15195001,20000,15185001,1013
15190001,15210001,20000,15200001,1014
15205001,15225001,20000,15215001,1015
15220001,15240001,20000,15230001,1016
15235001,15255001,20000,15245001,1017
15250001,15270001,20000,15260001,1018
15265001,15285001,20000,15275001,1019
15280001,15300001,20000,15290001,1020
15295001,15315001,20000,15305001,1021
15310001,15330001,20000,15320001,1022
15325001,15345001,20000,15335001,1023
15340001,15360001,20000,15350001,1024
15355001,15375001,20000,15365001,1025
15370001,15390001,20000,15380001,1026
15385001,15405001,20000,15395001,1027
15400001,15420001,20000,15410001,1028
15415001,15435001,20000,15425001,1029
15430001,15450001,20000,15440001,1030
15445001,15465001,20000,15455001,1031
15460001,15480001,20000,15470001,1032
15475001,15495001,20000,15485001,1033
15490001,15510001,20000,15500001,1034
15505001,15525001,20000,15515001,1035
15520001,15540001,20000,15530001,1036
15535001,15555001,20000,15545001,1037
15550001,15570001,20000,15560001,1038
15565001,15585001,20000,15575001,1039
15580001,15600001,20000,15590001,1040
15595001,15615001,20000,15605001,1041
15610001,15630001,20000,15620001,1042
15625001,15645001,20000,15635001,1043
15640001,15660001,20000,15650001,1044
15655001,15675001,20000,15665001,1045
15670001,15690001,20000,15680001,1046
15685001,15705001,20000,15695001,1047
15700001,15720001,20000,15710001,1048
15715001,15735001,20000,15725001,1049
15730001,15750001,20000,15740001,1050
15745001,15765001,20000,15755001,1051
15760001,15780001,20000,15770001,1052
15775001,15795001,20000,15785001,1053
15790001,15810001,20000,15800001,1054
15805001,15825001,20000,15815001,1055
15820001,15840001,20000,15830001,1056
15835001,15855001,20000,15845001,1057
15850001,15870001,20000,15860001,1058
15865001,15885001,20000,15875001,1059
15880001,15900001,20000,15890001,1060
15895001,15915001,20000,15905001,1061
15910001,15930001,20000,15920001,1062
15925001,15945001,20000,15935001,1063
15940001,15960001,20000,15950001,1064
15955001,15975001,20000,15965001,1065
15970001,15990001,20000,15980001,1066
15985001,16005001,20000,15995001,1067
16000001,16020001,20000,16010001,1068
16015001,16035001,20000,16025001,1069
16030001,16050001,20000,16040001,1070
16045001,16065001,20000,16055001,1071
16060001,16080001,20000,16070001,1072
16075001,16095001,20000,16085001,1073
16090001,16110001,20000,16100001,1074
16105001,16125001,20000,16115001,1075
16120001,16140001,20000,16130001,1076
16135001,16155001,20000,16145001,1077
16150001,16170001,20000,16160001,1078
16165001,16185001,20000,16175001,1079
16180001,16200001,20000,16190001,1080
16195001,16215001,20000,16205001,1081
16210001,16230001,20000,16220001,1082
16225001,16245001,20000,16235001,1083
16240001,16260001,20000,16250001,1084
16255001,16275001,20000,16265001,1085
16270001,16290001,20000,16280001,1086
16285001,16305001,20000,16295001,1087
16300001,16320001,20000,16310001,1088
16315001,16335001,20000,16325001,1089
16330001,16350001,20000,16340001,1090
16345001,16365001,20000,16355001,1091
16360001,16380001,20000,16370001,1092
16375001,16395001,20000,16385001,1093
16390001,16410001,20000,16400001,1094
16405001,16425001,20000,16415001,1095
16420001,16440001,20000,16430001,1096
16435001,16455001,20000,16445001,1097
16450001,16470001,20000,16460001,1098
16465001,16485001,20000,16475001,1099
16480001,16500001,20000,16490001,1100
16495001,16515001,20000,16505001,1101
16510001,16530001,20000,16520001,1102
16525001,16545001,20000,16535001,1103
16540001,16560001,20000,16550001,1104
16555001,16575001,20000,16565001,1105
16570001,16590001,20000,16580001,1106
16585001,16605001,20000,16595001,1107
16600001,16620001,20000,16610001,1108
16615001,16635001,20000,16625001,1109
16630001,16650001,20000,16640001,1110
16645001,16665001,20000,16655001,1111
16660001,16680001,20000,16670001,1112
16675001,16695001,20000,16685001,1113
16690001,16710001,20000,16700001,1114
16705001,16725001,20000,16715001,1115
16720001,16740001,20000,16730001,1116
16735001,16755001,20000,16745001,1117
16750001,16770001,20000,16760001,1118
16765001,16785001,20000,16775001,1119
16780001,16800001,20000,16790001,1120
16795001,16815001,20000,16805001,1121
16810001,16830001,20000,16820001,1122
16825001,16845001,20000,16835001,1123
16840001,16860001,20000,16850001,1124
16855001,16875001,20000,16865001,1125
16870001,16890001,20000,16880001,1126
16885001,16905001,20000,16895001,1127
16900001,16920001,20000,16910001,1128
16915001,16935001,20000,16925001,1129
16930001,16950001,20000,16940001,1130
16945001,16965001,20000,16955001,1131
16960001,16980001,20000,16970001,1132
16975001,16995001,20000,16985001,1133
16990001,17010001,20000,17000001,1134
17005001,17025001,20000,17015001,1135
17020001,17040001,20000,17030001,1136
17035001,17055001,20000,17045001,1137
17050001,17070001,20000,17060001,1138
17065001,17085001,20000,17075001,1139
17080001,17100001,20000,17090001,1140
17095001,17115001,20000,17105001,1141
17110001,17130001,20000,17120001,1142
17125001,17145001,20000,17135001,1143
17140001,17160001,20000,17150001,1144
17155001,17175001,20000,17165001,1145
17170001,17190001,20000,17180001,1146
17185001,17205001,20000,17195001,1147
17200001,17220001,20000,17210001,1148
17215001,17235001,20000,17225001,1149
17230001,17250001,20000,17240001,1150
17245001,17265001,20000,17255001,1151
17260001,17280001,20000,17270001,1152
17275001,17295001,20000,17285001,1153
17290001,17310001,20000,17300001,1154
17305001,17325001,20000,17315001,1155
17320001,17340001,20000,17330001,1156
17335001,17355001,20000,17345001,1157
17350001,17370001,20000,17360001,1158
17365001,17385001,20000,17375001,1159
17380001,17400001,20000,17390001,1160
17395001,17415001,20000,17405001,1161
17410001,17430001,20000,17420001,1162
17425001,17445001,20000,17435001,1163
17440001,17460001,20000,17450001,1164
17455001,17475001,20000,17465001,1165
17470001,17490001,20000,17480001,1166
17485001,17505001,20000,17495001,1167
17500001,17520001,20000,17510001,1168
17515001,17535001,20000,17525001,1169
17530001,17550001,20000,17540001,1170
17545001,17565001,20000,17555001,1171
17560001,17580001,20000,17570001,1172
17575001,17595001,20000,17585001,1173
17590001,17610001,20000,17600001,1174
17605001,17625001,20000,17615001,1175
17620001,17640001,20000,17630001,1176
17635001,17655001,20000,17645001,1177
17650001,17670001,20000,17660001,1178
17665001,17685001,20000,17675001,1179
17680001,17700001,20000,17690001,1180
17695001,17715001,20000,17705001,1181
17710001,17730001,20000,17720001,1182
17725001,17745001,20000,17735001,1183
17740001,17760001,20000,17750001,1184
17755001,17775001,20000,17765001,1185
17770001,17790001,20000,17780001,1186
17785001,17805001,20000,17795001,1187
17800001,17820001,20000,17810001,1188
17815001,17835001,20000,17825001,1189
17830001,17850001,20000,17840001,1190
17845001,17865001,20000,17855001,1191
17860001,17880001,20000,17870001,1192
17875001,17895001,20000,17885001,1193
17890001,17910001,20000,17900001,1194
17905001,17925001,20000,17915001,1195
17920001,17940001,20000,17930001,1196
17935001,17955001,20000,17945001,1197
17950001,17970001,20000,17960001,1198
17965001,17985001,20000,17975001,1199
17980001,18000001,20000,17990001,1200
17995001,18015001,20000,18005001,1201
18010001,18030001,20000,18020001,1202
18025001,18045001,20000,18035001,1203
18040001,18060001,20000,18050001,1204
18055001,18075001,20000,18065001,1205
18070001,18090001,20000,18080001,1206
18085001,18105001,20000,18095001,1207
18100001,18120001,20000,18110001,1208
18115001,18135001,20000,18125001,1209
18130001,18150001,20000,18140001,1210
18145001,18165001,20000,18155001,1211
18160001,18180001,20000,18170001,1212
18175001,18195001,20000,18185001,1213
18190001,18210001,20000,18200001,1214
18205001,18225001,20000,18215001,1215
18220001,18240001,20000,18230001,1216
18235001,18255001,20000,18245001,1217
18250001,18270001,20000,18260001,1218
18265001,18285001,20000,18275001,1219
18280001,18300001,20000,18290001,1220
18295001,18315001,20000,18305001,1221
18310001,18330001,20000,18320001,1222
18325001,18345001,20000,18335001,1223
18340001,18360001,20000,18350001,1224
18355001,18375001,20000,18365001,1225
18370001,18390001,20000,18380001,1226
18385001,18405001,20000,18395001,1227
18400001,18420001,20000,18410001,1228
18415001,18435001,20000,18425001,1229
18430001,18450001,20000,18440001,1230
18445001,18465001,20000,18455001,1231
18460001,18480001,20000,18470001,1232
18475001,18495001,20000,18485001,1233
18490001,18510001,20000,18500001,1234
18505001,18525001,20000,18515001,1235
18520001,18540001,20000,18530001,1236
18535001,18555001,20000,18545001,1237
18550001,18570001,20000,18560001,1238
18565001,18585001,20000,18575001,1239
18580001,18600001,20000,18590001,1240
18595001,18615001,20000,18605001,1241
18610001,18630001,20000,18620001,1242
18625001,18645001,20000,18635001,1243
18640001,18660001,20000,18650001,1244
18655001,18675001,20000,18665001,1245
18670001,18690001,20000,18680001,1246
18685001,18705001,20000,18695001,1247
18700001,18720001,20000,18710001,1248
18715001,18735001,20000,18725001,1249
18730001,18750001,20000,18740001,1250
18745001,18765001,20000,18755001,1251
18760001,18780001,20000,18770001,1252
18775001,18795001,20000,18785001,1253
18790001,18810001,20000,18800001,1254
18805001,18825001,20000,18815001,1255
18820001,18840001,20000,18830001,1256
18835001,18855001,20000,18845001,1257
18850001,18870001,20000,18860001,1258
18865001,18885001,20000,18875001,1259
18880001,18900001,20000,18890001,1260
18895001,18915001,20000,18905001,1261
18910001,18930001,20000,18920001,1262
18925001,18945001,20000,18935001,1263
18940001,18960001,20000,18950001,1264
18955001,18975001,20000,18965001,1265
18970001,18990001,20000,18980001,1266
18985001,19005001,20000,18995001,1267
19000001,19020001,20000,19010001,1268
19015001,19035001,20000,19025001,1269
19030001,19050001,20000,19040001,1270
19045001,19065001,20000,19055001,1271
19060001,19080001,20000,19070001,1272
